Product_ID,Warehouse,Order_Date,Shipment_Date,Lead_Time,Demand_Forecast,Inventory_Level,Stockout_Flag,Backorder_Flag,Supplier_ID,Order_Quantity,Shipment_Quantity,Product_Category,Product_Price,Customer_ID,Order_Priority,Actual_Lead_Time,Lead_Time_Variance,Demand_vs_Inventory,Fulfillment_Rate,Stockout_Risk
2184,A,2023-07-17,2023-07-18,2,202,242,0,0,197,13,81,Clothing,403.46,6015,High,1,-1,-40,623.0769230769231,0
9938,C,2023-07-17,2023-07-18,7,961,322,1,0,363,76,88,Electronics,387.36,6593,Medium,1,-6,639,115.78947368421053,0
2725,A,2023-07-17,2023-07-18,7,487,115,0,0,413,73,94,Furniture,60.32,4585,Medium,1,-6,372,128.76712328767124,1
9462,B,2023-07-17,2023-07-18,5,484,322,0,0,379,12,37,Clothing,354.15,6171,Low,1,-4,162,308.33333333333337,1
6811,C,2023-07-17,2023-07-18,6,398,179,1,0,464,24,6,Furniture,299.97,5736,High,1,-5,219,25.0,0
6606,A,2023-07-17,2023-07-18,1,438,261,0,0,160,48,54,Clothing,920.27,2374,Low,1,0,177,112.5,1
4956,C,2023-07-17,2023-07-18,4,488,496,0,0,228,77,87,Furniture,808.72,9571,Medium,1,-3,-8,112.98701298701299,0
1171,C,2023-07-17,2023-07-18,4,573,113,0,0,188,99,47,Electronics,168.49,9284,Medium,1,-3,460,47.474747474747474,1
9465,B,2023-07-17,2023-07-18,8,715,265,1,0,177,32,99,Clothing,932.24,9684,High,1,-7,450,309.375,0
3306,D,2023-07-17,2023-07-18,2,901,37,0,0,327,38,47,Furniture,745.73,5963,Low,1,-1,864,123.6842105263158,1
1421,C,2023-07-17,2023-07-18,1,891,379,0,0,169,78,26,Electronics,495.94,1942,Low,1,0,512,33.33333333333333,1
6540,B,2023-07-17,2023-07-18,7,241,76,0,0,272,66,25,Electronics,438.33,1660,High,1,-6,165,37.878787878787875,1
5675,C,2023-07-18,2023-07-19,6,908,101,0,0,492,54,36,Clothing,927.58,8674,Medium,1,-5,807,66.66666666666666,1
7748,C,2023-07-18,2023-07-19,5,269,11,0,0,211,21,21,Clothing,312.46,9136,Medium,1,-4,258,100.0,1
7103,C,2023-07-18,2023-07-19,8,112,301,0,0,484,31,58,Clothing,376.88,7224,High,1,-7,-189,187.09677419354838,0
2473,C,2023-07-18,2023-07-19,2,768,48,1,1,251,64,43,Furniture,694.25,8782,High,1,-1,720,67.1875,0
4243,D,2023-07-18,2023-07-19,2,548,253,0,0,159,52,23,Electronics,761.69,8976,High,1,-1,295,44.230769230769226,1
3181,D,2023-07-18,2023-07-19,9,273,346,0,0,330,35,65,Electronics,333.9,4667,Low,1,-8,-73,185.71428571428572,0
4096,C,2023-07-18,2023-07-19,1,773,379,1,0,373,16,59,Clothing,922.79,9646,High,1,0,394,368.75,0
7646,C,2023-07-18,2023-07-19,6,231,248,0,0,204,40,61,Electronics,263.54,4575,Medium,1,-5,-17,152.5,0
6882,B,2023-07-18,2023-07-19,3,639,71,0,0,447,90,74,Electronics,354.02,4655,High,1,-2,568,82.22222222222221,1
6982,B,2023-07-18,2023-07-19,5,694,446,0,1,407,38,89,Clothing,204.61,9494,Low,1,-4,248,234.21052631578948,1
6798,A,2023-07-18,2023-07-19,8,996,196,0,0,357,57,86,Food,541.72,4275,Low,1,-7,800,150.87719298245614,1
9415,D,2023-07-18,2023-07-19,7,974,252,0,0,456,3,72,Electronics,999.28,4119,High,1,-6,722,2400.0,1
9411,C,2023-07-18,2023-07-19,4,368,483,0,0,332,37,64,Electronics,720.87,9655,Medium,1,-3,-115,172.97297297297297,0
9456,D,2023-07-18,2023-07-19,8,350,357,0,0,263,2,33,Food,476.6,9479,High,1,-7,-7,1650.0,0
5524,B,2023-07-18,2023-07-19,2,469,298,1,0,403,86,76,Food,983.1,8173,Low,1,-1,171,88.37209302325581,0
7559,D,2023-07-18,2023-07-19,7,717,221,0,0,472,3,48,Clothing,58.68,5971,Medium,1,-6,496,1600.0,1
8620,D,2023-07-18,2023-07-19,5,872,59,0,1,443,47,39,Furniture,293.04,6852,Low,1,-4,813,82.97872340425532,1
3774,C,2023-07-18,2023-07-19,6,964,356,0,0,390,90,12,Clothing,839.74,6640,Low,1,-5,608,13.333333333333334,1
6673,C,2023-07-18,2023-07-19,3,625,156,0,0,297,27,76,Electronics,529.12,8052,Low,1,-2,469,281.48148148148147,1
4124,B,2023-07-18,2023-07-19,7,691,341,0,0,436,63,11,Clothing,14.65,4649,High,1,-6,350,17.46031746031746,1
9671,C,2023-07-18,2023-07-19,7,987,461,0,1,193,38,48,Clothing,462.19,2769,Low,1,-6,526,126.3157894736842,1
2353,B,2023-07-18,2023-07-19,2,605,381,0,0,214,44,8,Food,31.6,8171,High,1,-1,224,18.181818181818183,1
4854,B,2023-07-18,2023-07-19,1,771,201,0,0,171,8,51,Electronics,577.75,9973,High,1,0,570,637.5,1
9134,A,2023-07-18,2023-07-19,2,277,266,0,0,435,23,8,Electronics,636.41,1024,High,1,-1,11,34.78260869565217,1
1924,A,2023-07-19,2023-07-20,8,766,34,0,0,393,6,80,Furniture,209.39,7789,Low,1,-7,732,1333.3333333333335,1
3170,A,2023-07-19,2023-07-20,3,646,254,0,0,253,25,82,Furniture,986.63,2796,Low,1,-2,392,328.0,1
6506,D,2023-07-19,2023-07-20,4,358,22,0,0,386,59,85,Food,835.47,6012,Low,1,-3,336,144.0677966101695,1
3395,A,2023-07-19,2023-07-20,8,359,455,1,0,353,57,68,Electronics,469.19,3966,Medium,1,-7,-96,119.29824561403508,0
9220,C,2023-07-19,2023-07-20,3,234,404,1,1,279,58,71,Furniture,316.46,7180,Medium,1,-2,-170,122.41379310344827,0
9226,C,2023-07-19,2023-07-20,6,560,164,0,0,107,16,98,Furniture,22.22,4154,Medium,1,-5,396,612.5,1
6515,A,2023-07-19,2023-07-20,2,588,27,0,0,288,26,98,Clothing,696.33,8379,Medium,1,-1,561,376.9230769230769,1
3670,D,2023-07-19,2023-07-20,3,742,371,0,0,134,79,36,Clothing,270.25,8817,Medium,1,-2,371,45.56962025316456,1
4365,B,2023-07-19,2023-07-20,1,180,350,0,0,389,47,30,Furniture,400.71,7035,Low,1,0,-170,63.829787234042556,0
1588,D,2023-07-19,2023-07-20,9,466,313,0,0,237,96,90,Clothing,434.34,1943,Low,1,-8,153,93.75,1
4138,D,2023-07-19,2023-07-20,4,158,52,0,0,267,40,12,Clothing,855.28,9782,Low,1,-3,106,30.0,1
7663,B,2023-07-19,2023-07-20,6,173,283,0,0,207,19,75,Electronics,852.89,7239,High,1,-5,-110,394.7368421052631,0
5086,B,2023-07-19,2023-07-20,7,338,297,0,1,407,78,29,Furniture,778.46,8411,High,1,-6,41,37.17948717948718,1
9531,B,2023-07-19,2023-07-20,2,228,474,0,1,239,44,3,Furniture,769.13,5316,Low,1,-1,-246,6.8181818181818175,0
5270,C,2023-07-19,2023-07-20,8,511,487,1,0,460,99,62,Food,499.8,9679,Low,1,-7,24,62.62626262626263,0
7019,B,2023-07-19,2023-07-20,9,414,84,0,0,254,26,11,Food,793.21,1294,Low,1,-8,330,42.30769230769231,1
1556,B,2023-07-19,2023-07-20,2,473,456,0,0,246,52,73,Electronics,859.56,9576,Low,1,-1,17,140.3846153846154,1
9022,D,2023-07-19,2023-07-20,5,536,348,0,0,412,37,90,Electronics,503.45,5671,High,1,-4,188,243.24324324324326,1
6452,D,2023-07-19,2023-07-20,2,237,123,1,0,317,77,59,Electronics,901.39,1558,High,1,-1,114,76.62337662337663,0
4567,A,2023-07-19,2023-07-20,5,554,444,0,0,153,47,72,Clothing,990.48,5066,Low,1,-4,110,153.19148936170214,1
4899,D,2023-07-19,2023-07-20,7,714,206,0,0,114,72,85,Electronics,183.53,7219,Low,1,-6,508,118.05555555555556,1
7477,B,2023-07-19,2023-07-20,6,998,416,0,0,322,14,72,Food,979.24,9658,Low,1,-5,582,514.2857142857143,1
8500,C,2023-07-19,2023-07-20,4,108,438,0,0,465,26,42,Electronics,253.29,5085,Medium,1,-3,-330,161.53846153846155,0
2016,D,2023-07-19,2023-07-20,2,331,164,1,0,288,47,6,Food,934.69,5969,Low,1,-1,167,12.76595744680851,0
7470,D,2023-07-20,2023-07-21,7,710,46,0,0,320,94,55,Food,852.6,5049,Low,1,-6,664,58.51063829787234,1
3062,B,2023-07-20,2023-07-21,9,829,419,1,0,399,13,82,Electronics,916.9,8794,Low,1,-8,410,630.7692307692307,0
5321,D,2023-07-20,2023-07-21,1,496,370,0,0,446,11,6,Electronics,466.42,5498,Medium,1,0,126,54.54545454545454,1
4496,D,2023-07-20,2023-07-21,3,848,155,0,0,457,2,21,Clothing,159.55,9279,Medium,1,-2,693,1050.0,1
2813,B,2023-07-20,2023-07-21,7,833,265,0,1,483,30,44,Furniture,230.39,3369,Low,1,-6,568,146.66666666666666,1
7256,D,2023-07-20,2023-07-21,9,779,278,1,0,439,24,48,Electronics,311.65,8743,Medium,1,-8,501,200.0,0
3313,C,2023-07-20,2023-07-21,5,981,475,0,1,248,82,87,Food,257.22,6983,Medium,1,-4,506,106.09756097560977,1
2231,A,2023-07-20,2023-07-21,7,673,481,0,0,384,23,36,Food,967.71,5476,High,1,-6,192,156.52173913043478,1
6831,D,2023-07-20,2023-07-21,7,417,4,0,1,206,70,82,Electronics,164.51,8101,Low,1,-6,413,117.14285714285715,1
3999,C,2023-07-20,2023-07-21,4,606,81,0,0,370,75,91,Furniture,688.93,3996,High,1,-3,525,121.33333333333334,1
4440,D,2023-07-20,2023-07-21,5,621,118,0,0,441,7,45,Furniture,516.48,9988,Low,1,-4,503,642.8571428571429,1
5056,A,2023-07-20,2023-07-21,2,845,261,0,0,442,47,3,Electronics,43.86,5866,Low,1,-1,584,6.382978723404255,1
1305,B,2023-07-20,2023-07-21,8,186,124,0,0,423,97,59,Electronics,219.47,7665,Medium,1,-7,62,60.824742268041234,1
2689,A,2023-07-20,2023-07-21,1,878,425,0,0,350,10,12,Furniture,934.23,8335,Low,1,0,453,120.0,1
4917,D,2023-07-20,2023-07-21,2,815,302,0,0,443,85,84,Food,818.66,3676,Medium,1,-1,513,98.82352941176471,1
8080,A,2023-07-20,2023-07-21,3,417,214,0,1,163,73,19,Electronics,590.1,3908,Medium,1,-2,203,26.027397260273972,1
9611,A,2023-07-20,2023-07-21,7,432,27,0,0,369,30,23,Clothing,85.96,3988,High,1,-6,405,76.66666666666667,1
3936,B,2023-07-20,2023-07-21,6,459,488,0,0,264,48,5,Electronics,147.15,4666,Medium,1,-5,-29,10.416666666666668,0
4862,D,2023-07-20,2023-07-21,7,340,268,1,0,153,25,51,Electronics,733.3,9147,High,1,-6,72,204.0,0
6649,A,2023-07-20,2023-07-21,5,155,497,0,0,414,89,19,Clothing,759.49,1485,Medium,1,-4,-342,21.34831460674157,0
4261,A,2023-07-20,2023-07-21,4,209,24,0,0,227,24,12,Furniture,958.52,4210,High,1,-3,185,50.0,1
2819,B,2023-07-20,2023-07-21,7,148,6,1,0,286,12,92,Furniture,213.54,7349,Low,1,-6,142,766.6666666666667,0
2342,C,2023-07-20,2023-07-21,3,854,193,0,0,312,71,57,Furniture,652.57,8134,Low,1,-2,661,80.28169014084507,1
6560,D,2023-07-20,2023-07-21,7,115,79,0,1,410,34,37,Electronics,436.53,9068,Medium,1,-6,36,108.8235294117647,1
3226,C,2023-07-21,2023-07-22,2,172,441,0,0,279,3,34,Furniture,122.71,9091,Low,1,-1,-269,1133.3333333333335,0
2079,C,2023-07-21,2023-07-22,8,983,321,0,0,394,6,80,Clothing,342.79,8200,Low,1,-7,662,1333.3333333333335,1
5206,B,2023-07-21,2023-07-22,6,301,35,1,0,432,59,63,Clothing,373.77,3177,Low,1,-5,266,106.77966101694916,0
7280,B,2023-07-21,2023-07-22,3,192,257,0,0,246,27,4,Electronics,458.91,6749,Medium,1,-2,-65,14.814814814814813,0
8235,D,2023-07-21,2023-07-22,3,748,112,0,0,283,83,54,Furniture,300.1,5700,Low,1,-2,636,65.06024096385542,1
1813,C,2023-07-21,2023-07-22,5,132,293,1,0,263,72,54,Furniture,557.14,9201,Low,1,-4,-161,75.0,0
6089,A,2023-07-21,2023-07-22,3,699,201,0,0,279,36,6,Clothing,610.39,4767,Low,1,-2,498,16.666666666666664,1
3031,C,2023-07-21,2023-07-22,6,518,13,0,0,399,61,7,Furniture,418.67,2422,High,1,-5,505,11.475409836065573,1
9514,B,2023-07-21,2023-07-22,2,302,154,0,0,401,82,34,Clothing,379.66,9917,Low,1,-1,148,41.46341463414634,1
6911,A,2023-07-21,2023-07-22,8,650,398,0,1,196,71,68,Electronics,658.95,3708,Low,1,-7,252,95.77464788732394,1
3653,A,2023-07-21,2023-07-22,9,725,84,0,0,267,65,15,Clothing,63.66,2724,High,1,-8,641,23.076923076923077,1
4340,B,2023-07-21,2023-07-22,7,944,139,0,0,435,5,13,Furniture,867.75,6247,Medium,1,-6,805,260.0,1
8876,A,2023-07-21,2023-07-22,3,858,370,0,0,280,42,73,Clothing,974.89,2505,Medium,1,-2,488,173.80952380952382,1
2141,C,2023-07-21,2023-07-22,4,954,426,0,0,399,14,37,Furniture,64.76,7412,High,1,-3,528,264.2857142857143,1
9558,B,2023-07-21,2023-07-22,2,981,96,0,0,335,65,81,Food,712.09,5519,High,1,-1,885,124.61538461538461,1
3897,D,2023-07-21,2023-07-22,9,819,184,1,0,193,12,38,Electronics,259.72,4598,Medium,1,-8,635,316.66666666666663,0
5041,B,2023-07-21,2023-07-22,5,411,487,0,0,322,83,78,Food,435.72,7366,Low,1,-4,-76,93.97590361445783,0
3038,D,2023-07-21,2023-07-22,2,568,341,0,1,399,2,31,Clothing,277.94,1425,Medium,1,-1,227,1550.0,1
5270,D,2023-07-21,2023-07-22,6,493,357,0,0,210,14,66,Food,222.1,1662,Medium,1,-5,136,471.42857142857144,1
5683,B,2023-07-21,2023-07-22,7,908,491,0,0,362,67,83,Electronics,446.57,3879,Medium,1,-6,417,123.88059701492537,1
1494,B,2023-07-21,2023-07-22,2,971,499,0,0,397,99,83,Electronics,377.89,3413,High,1,-1,472,83.83838383838383,1
8116,D,2023-07-21,2023-07-22,1,310,431,1,0,161,77,60,Clothing,431.53,7453,Low,1,0,-121,77.92207792207793,0
2784,D,2023-07-21,2023-07-22,7,966,188,0,0,328,67,13,Food,810.0,3144,Low,1,-6,778,19.402985074626866,1
4510,A,2023-07-21,2023-07-22,1,670,81,0,0,338,14,21,Clothing,978.86,8835,Low,1,0,589,150.0,1
4786,B,2023-07-22,2023-07-23,3,255,299,0,0,357,34,95,Clothing,151.9,1582,Low,1,-2,-44,279.4117647058823,0
6266,B,2023-07-22,2023-07-23,4,733,179,0,0,313,45,44,Electronics,746.66,6091,Medium,1,-3,554,97.77777777777777,1
6428,A,2023-07-22,2023-07-23,2,731,445,0,1,176,9,28,Clothing,553.61,7313,Low,1,-1,286,311.11111111111114,1
7681,B,2023-07-22,2023-07-23,7,908,385,0,0,145,10,57,Furniture,379.29,2182,Low,1,-6,523,570.0,1
7893,A,2023-07-22,2023-07-23,5,421,348,0,0,343,8,1,Furniture,663.97,3060,Low,1,-4,73,12.5,1
5658,A,2023-07-22,2023-07-23,1,534,454,0,0,137,29,99,Furniture,882.71,8287,Low,1,0,80,341.37931034482756,1
8082,B,2023-07-22,2023-07-23,8,673,414,0,0,194,61,10,Furniture,645.09,9518,High,1,-7,259,16.39344262295082,1
7869,C,2023-07-22,2023-07-23,7,769,104,0,0,484,54,8,Electronics,706.6,7549,High,1,-6,665,14.814814814814813,1
8607,D,2023-07-22,2023-07-23,4,139,380,1,0,462,39,77,Electronics,156.76,5007,Low,1,-3,-241,197.43589743589746,0
8669,B,2023-07-22,2023-07-23,2,853,209,1,0,240,33,63,Food,715.79,8649,Low,1,-1,644,190.9090909090909,0
7219,C,2023-07-22,2023-07-23,7,139,328,0,0,159,23,83,Electronics,986.26,4208,Low,1,-6,-189,360.8695652173913,0
5534,A,2023-07-22,2023-07-23,2,552,248,0,0,154,72,67,Furniture,960.0,4999,High,1,-1,304,93.05555555555556,1
6979,C,2023-07-22,2023-07-23,6,969,71,0,0,206,40,67,Electronics,415.1,3530,Medium,1,-5,898,167.5,1
9890,B,2023-07-22,2023-07-23,1,289,160,1,0,386,23,27,Electronics,883.44,3296,Low,1,0,129,117.3913043478261,0
2312,B,2023-07-22,2023-07-23,7,845,132,1,0,452,59,18,Furniture,595.45,7496,High,1,-6,713,30.508474576271187,0
3962,C,2023-07-22,2023-07-23,7,114,239,1,0,497,50,35,Clothing,127.11,3313,Medium,1,-6,-125,70.0,0
3938,B,2023-07-22,2023-07-23,4,223,77,0,0,312,64,44,Electronics,978.42,5497,High,1,-3,146,68.75,1
4197,D,2023-07-22,2023-07-23,4,839,57,0,0,185,56,98,Electronics,617.06,9679,Low,1,-3,782,175.0,1
6296,C,2023-07-22,2023-07-23,5,998,460,0,0,488,43,94,Food,114.82,6376,Medium,1,-4,538,218.60465116279067,1
8204,A,2023-07-22,2023-07-23,2,379,124,0,1,474,84,8,Clothing,576.53,4993,Low,1,-1,255,9.523809523809524,1
6730,C,2023-07-22,2023-07-23,9,147,10,0,0,281,58,85,Electronics,724.23,9143,High,1,-8,137,146.55172413793102,1
1126,C,2023-07-22,2023-07-23,4,288,467,0,0,280,12,46,Furniture,244.89,9741,High,1,-3,-179,383.33333333333337,0
6602,C,2023-07-22,2023-07-23,9,403,406,0,0,264,36,83,Clothing,685.62,7838,High,1,-8,-3,230.55555555555554,0
2191,C,2023-07-22,2023-07-23,3,658,428,0,1,195,73,43,Electronics,966.27,7731,Medium,1,-2,230,58.9041095890411,1
3639,A,2023-07-23,2023-07-24,9,795,26,0,0,102,97,46,Electronics,239.33,8151,Medium,1,-8,769,47.42268041237113,1
2366,A,2023-07-23,2023-07-24,1,204,206,1,0,304,6,40,Food,495.94,3873,High,1,0,-2,666.6666666666667,0
7453,A,2023-07-23,2023-07-24,7,468,221,0,0,494,32,94,Food,320.87,4515,Medium,1,-6,247,293.75,1
7671,C,2023-07-23,2023-07-24,4,600,311,1,0,341,65,56,Electronics,394.02,7027,High,1,-3,289,86.15384615384616,0
7683,D,2023-07-23,2023-07-24,7,559,381,1,0,397,60,27,Food,838.74,1558,High,1,-6,178,45.0,0
5539,D,2023-07-23,2023-07-24,6,346,249,0,0,282,54,20,Food,825.3,9757,High,1,-5,97,37.03703703703704,1
9876,A,2023-07-23,2023-07-24,4,363,314,0,0,265,24,78,Electronics,18.26,9157,Medium,1,-3,49,325.0,1
3887,D,2023-07-23,2023-07-24,4,305,207,0,0,251,29,57,Furniture,130.86,2058,Medium,1,-3,98,196.55172413793102,1
5086,D,2023-07-23,2023-07-24,8,606,108,0,0,492,8,12,Food,355.52,8726,Low,1,-7,498,150.0,1
3261,D,2023-07-23,2023-07-24,7,629,295,0,0,496,13,23,Clothing,310.01,9720,Medium,1,-6,334,176.9230769230769,1
5180,D,2023-07-23,2023-07-24,4,463,401,1,0,441,63,12,Food,102.65,4069,Low,1,-3,62,19.047619047619047,0
3841,D,2023-07-23,2023-07-24,6,862,434,0,0,365,25,44,Furniture,690.78,2500,Low,1,-5,428,176.0,1
7040,B,2023-07-23,2023-07-24,6,849,60,0,0,239,29,39,Furniture,646.27,8068,High,1,-5,789,134.48275862068965,1
4560,A,2023-07-23,2023-07-24,1,439,121,1,0,343,59,42,Electronics,255.64,4705,Medium,1,0,318,71.1864406779661,0
5758,C,2023-07-23,2023-07-24,2,506,238,0,0,402,61,94,Electronics,368.05,8036,Medium,1,-1,268,154.0983606557377,1
1626,D,2023-07-23,2023-07-24,4,552,105,0,0,337,88,48,Electronics,493.09,4841,Low,1,-3,447,54.54545454545454,1
6014,B,2023-07-23,2023-07-24,6,932,278,0,1,310,91,91,Clothing,54.84,1687,High,1,-5,654,100.0,1
2375,C,2023-07-23,2023-07-24,6,976,35,0,0,438,26,88,Furniture,163.25,6266,High,1,-5,941,338.46153846153845,1
2181,B,2023-07-23,2023-07-24,1,913,37,0,0,216,84,67,Furniture,650.35,1954,High,1,0,876,79.76190476190477,1
6708,D,2023-07-23,2023-07-24,8,677,71,0,0,109,68,94,Furniture,490.8,8052,High,1,-7,606,138.23529411764704,1
1490,D,2023-07-23,2023-07-24,2,947,55,0,0,484,22,35,Clothing,604.47,4589,Low,1,-1,892,159.0909090909091,1
4729,D,2023-07-23,2023-07-24,5,249,166,0,0,170,7,97,Food,973.57,8719,Medium,1,-4,83,1385.7142857142858,1
6974,D,2023-07-23,2023-07-24,4,292,220,0,0,218,57,37,Food,757.95,5216,Medium,1,-3,72,64.91228070175438,1
4534,C,2023-07-23,2023-07-24,5,246,75,0,0,218,62,40,Electronics,968.55,3355,High,1,-4,171,64.51612903225806,1
4296,C,2023-07-24,2023-07-25,5,505,209,0,0,494,18,16,Food,595.04,1769,Medium,1,-4,296,88.88888888888889,1
2940,B,2023-07-24,2023-07-25,8,282,497,0,0,226,10,48,Electronics,11.45,4301,Low,1,-7,-215,480.0,0
6014,A,2023-07-24,2023-07-25,7,205,210,0,1,359,31,18,Clothing,102.84,3088,Low,1,-6,-5,58.06451612903226,0
2882,D,2023-07-24,2023-07-25,9,335,227,0,0,327,26,18,Clothing,700.01,4901,Medium,1,-8,108,69.23076923076923,1
5908,B,2023-07-24,2023-07-25,1,737,224,0,0,185,55,14,Food,312.02,8197,Low,1,0,513,25.454545454545453,1
3987,B,2023-07-24,2023-07-25,6,278,452,0,0,365,90,96,Electronics,419.64,6207,High,1,-5,-174,106.66666666666667,0
6585,B,2023-07-24,2023-07-25,6,531,253,1,0,314,25,76,Food,678.66,3173,Low,1,-5,278,304.0,0
4159,D,2023-07-24,2023-07-25,2,500,486,0,0,488,52,42,Food,340.1,5744,Low,1,-1,14,80.76923076923077,1
5530,D,2023-07-24,2023-07-25,8,624,155,0,1,339,18,2,Food,874.92,1612,Medium,1,-7,469,11.11111111111111,1
1681,B,2023-07-24,2023-07-25,6,842,473,0,0,479,24,53,Furniture,393.55,3319,Low,1,-5,369,220.83333333333334,1
6254,D,2023-07-24,2023-07-25,9,639,362,1,0,431,15,90,Electronics,53.88,1843,Low,1,-8,277,600.0,0
2073,B,2023-07-24,2023-07-25,5,990,148,0,0,348,8,87,Clothing,984.37,2948,Low,1,-4,842,1087.5,1
3387,C,2023-07-24,2023-07-25,7,422,317,0,0,156,43,60,Clothing,494.83,7834,High,1,-6,105,139.53488372093022,1
3693,D,2023-07-24,2023-07-25,6,360,278,0,0,264,89,35,Food,357.04,9404,High,1,-5,82,39.325842696629216,1
5340,C,2023-07-24,2023-07-25,5,711,404,0,0,437,99,64,Electronics,900.17,9848,Medium,1,-4,307,64.64646464646465,1
3156,A,2023-07-24,2023-07-25,6,799,458,0,0,295,24,33,Food,862.26,4744,High,1,-5,341,137.5,1
8966,D,2023-07-24,2023-07-25,4,498,489,1,0,338,85,41,Food,47.44,1913,Low,1,-3,9,48.23529411764706,0
3580,A,2023-07-24,2023-07-25,3,436,375,0,0,378,65,63,Food,810.36,8521,Medium,1,-2,61,96.92307692307692,1
8257,B,2023-07-24,2023-07-25,1,399,230,0,0,169,26,89,Furniture,495.07,2637,Low,1,0,169,342.30769230769226,1
3159,D,2023-07-24,2023-07-25,1,218,399,0,0,362,74,4,Clothing,676.71,2624,High,1,0,-181,5.405405405405405,0
7772,D,2023-07-24,2023-07-25,6,657,189,0,0,118,26,21,Clothing,154.5,8091,Low,1,-5,468,80.76923076923077,1
2627,D,2023-07-24,2023-07-25,9,512,224,0,0,337,66,4,Food,670.79,1225,Medium,1,-8,288,6.0606060606060606,1
9219,A,2023-07-24,2023-07-25,8,679,474,0,1,498,40,95,Clothing,237.8,5145,High,1,-7,205,237.5,1
8080,A,2023-07-24,2023-07-25,2,483,64,0,0,472,14,56,Electronics,126.18,5655,High,1,-1,419,400.0,1
2985,B,2023-07-25,2023-07-26,9,579,107,1,0,339,33,79,Electronics,143.31,3126,Medium,1,-8,472,239.3939393939394,0
9488,C,2023-07-25,2023-07-26,8,404,79,0,0,441,57,4,Clothing,306.94,8873,Medium,1,-7,325,7.017543859649122,1
3181,C,2023-07-25,2023-07-26,9,782,132,0,0,434,39,4,Food,991.73,6974,Medium,1,-8,650,10.256410256410255,1
3296,A,2023-07-25,2023-07-26,4,969,173,0,0,414,1,3,Food,63.74,2580,Low,1,-3,796,300.0,1
8164,D,2023-07-25,2023-07-26,9,295,63,1,0,169,94,55,Electronics,337.61,4873,High,1,-8,232,58.51063829787234,0
3597,C,2023-07-25,2023-07-26,2,432,209,0,1,297,37,69,Furniture,529.81,9100,Low,1,-1,223,186.48648648648648,1
1901,C,2023-07-25,2023-07-26,1,119,296,0,0,361,18,83,Electronics,214.83,2978,Low,1,0,-177,461.1111111111111,0
7060,A,2023-07-25,2023-07-26,9,722,97,0,0,431,30,32,Clothing,961.99,7590,Low,1,-8,625,106.66666666666667,1
2677,B,2023-07-25,2023-07-26,8,757,171,0,0,293,27,58,Food,465.96,6761,High,1,-7,586,214.81481481481484,1
3881,A,2023-07-25,2023-07-26,7,803,88,0,0,231,60,73,Furniture,695.79,7949,Medium,1,-6,715,121.66666666666666,1
6622,A,2023-07-25,2023-07-26,8,532,361,0,0,474,49,67,Electronics,366.37,5952,High,1,-7,171,136.73469387755102,1
9052,D,2023-07-25,2023-07-26,1,982,225,0,0,169,30,34,Clothing,202.26,6099,Low,1,0,757,113.33333333333333,1
2378,A,2023-07-25,2023-07-26,9,525,142,0,0,354,45,63,Clothing,310.57,4911,Medium,1,-8,383,140.0,1
2248,D,2023-07-25,2023-07-26,9,328,195,1,0,284,21,89,Food,286.88,1540,High,1,-8,133,423.8095238095238,0
6650,B,2023-07-25,2023-07-26,9,623,178,0,0,333,54,10,Food,849.08,6188,Medium,1,-8,445,18.51851851851852,1
7079,D,2023-07-25,2023-07-26,6,316,53,0,1,470,16,32,Furniture,24.61,5875,Low,1,-5,263,200.0,1
8036,B,2023-07-25,2023-07-26,4,690,195,1,0,456,81,5,Food,894.71,8503,Medium,1,-3,495,6.172839506172839,0
7487,B,2023-07-25,2023-07-26,2,474,216,0,0,329,18,29,Electronics,398.96,1340,Low,1,-1,258,161.11111111111111,1
2058,B,2023-07-25,2023-07-26,4,135,488,0,1,241,34,7,Electronics,620.66,2700,Medium,1,-3,-353,20.588235294117645,0
3048,A,2023-07-25,2023-07-26,7,875,332,0,1,210,21,15,Food,807.51,2721,Low,1,-6,543,71.42857142857143,1
7115,D,2023-07-25,2023-07-26,1,127,297,1,0,182,76,2,Food,466.38,2393,Medium,1,0,-170,2.631578947368421,0
5248,C,2023-07-25,2023-07-26,9,471,429,0,0,342,31,10,Electronics,101.68,6595,High,1,-8,42,32.25806451612903,1
3476,A,2023-07-25,2023-07-26,3,185,24,1,0,106,10,11,Electronics,546.28,8393,Low,1,-2,161,110.00000000000001,0
5603,B,2023-07-25,2023-07-26,4,287,66,0,1,160,4,53,Furniture,130.36,7535,Medium,1,-3,221,1325.0,1
4553,C,2023-07-26,2023-07-27,5,404,162,0,0,463,15,56,Clothing,826.43,3413,High,1,-4,242,373.3333333333333,1
1220,A,2023-07-26,2023-07-27,3,865,499,0,0,427,53,40,Clothing,651.41,2374,Medium,1,-2,366,75.47169811320755,1
5818,C,2023-07-26,2023-07-27,4,521,111,0,0,312,59,58,Clothing,596.22,4906,High,1,-3,410,98.30508474576271,1
8192,B,2023-07-26,2023-07-27,5,179,328,0,0,282,55,85,Electronics,10.38,6306,Medium,1,-4,-149,154.54545454545453,0
5623,C,2023-07-26,2023-07-27,1,285,205,1,0,454,62,76,Electronics,960.47,5014,High,1,0,80,122.58064516129032,0
8349,C,2023-07-26,2023-07-27,9,104,405,0,0,338,42,68,Electronics,139.03,5436,High,1,-8,-301,161.9047619047619,0
